datetime,user_id,event_name,page,product_id,order_id
2024-01-12 00:38:09,2118,purchase,cart,132.0,102695.0
2024-01-04 05:33:00,2118,view,main_page,,
2024-01-07 14:31:00,2118,view,catalog,,
2024-01-07 14:31:58,2118,click,pdp,240.0,
2024-01-07 14:32:23,2118,add,pdp,240.0,
2024-01-07 14:32:25,2118,view,cart,,
2024-01-07 14:32:32,2118,purchase,cart,240.0,102696.0
2024-01-16 06:46:00,2119,view,search,,
2024-01-06 11:10:00,2119,view,catalog,,
2024-01-06 11:10:51,2119,add,catalog,96.0,
2024-01-02 15:05:00,2120,view,main_page,,
2024-01-02 15:05:59,2120,add,catalog,430.0,
2024-01-26 03:21:00,2120,view,search,,
2024-01-26 03:21:26,2120,add,search,445.0,
2024-01-05 18:34:00,2120,view,catalog,,
2024-01-03 06:05:00,2120,view,search,,
2024-01-11 08:09:00,2120,view,search,,
2024-01-11 08:09:49,2120,add,catalog,433.0,
2024-01-07 12:46:00,2121,view,catalog,,
2024-01-07 12:46:29,2121,click,pdp,159.0,
2024-01-07 12:46:33,2121,add,pdp,159.0,
2024-01-01 00:03:00,2121,click,pdp,78.0,
2024-01-01 00:03:24,2121,add,pdp,78.0,
2024-01-10 11:56:00,2121,view,main_page,,
2024-01-10 11:56:53,2121,add,pdp,464.0,
2024-01-10 11:57:12,2121,view,cart,,
2024-01-10 11:57:33,2121,purchase,cart,464.0,102697.0
2024-01-13 08:28:00,2122,view,catalog,,
2024-01-12 23:55:00,2123,click,pdp,446.0,
2024-01-12 23:55:14,2123,add,pdp,446.0,
2024-01-12 23:55:20,2123,view,cart,,
2024-01-12 23:55:50,2123,purchase,cart,446.0,102698.0
2024-01-22 12:25:00,2123,view,recommendations,,
2024-01-22 12:25:56,2123,click,pdp,12.0,
2024-01-22 12:26:17,2123,add,pdp,12.0,
2024-01-27 09:43:00,2124,view,recommendations,,
2024-01-27 09:43:26,2124,click,pdp,106.0,
2024-01-27 09:43:33,2124,add,pdp,106.0,
2024-01-27 09:43:34,2124,view,cart,,
2024-01-27 09:44:07,2124,purchase,cart,106.0,102699.0
2024-01-15 14:05:00,2124,click,pdp,75.0,
2024-01-15 14:05:26,2124,add,pdp,75.0,
2024-01-01 07:33:00,2125,view,main_page,,
2024-01-01 07:33:33,2125,add,pdp,422.0,
2024-01-01 07:33:51,2125,view,cart,,
2024-01-01 07:34:27,2125,purchase,cart,422.0,102700.0
2024-01-02 05:24:00,2125,view,search,,
2024-01-02 05:24:50,2125,click,pdp,482.0,
2024-01-02 05:24:52,2125,add,pdp,482.0,
2024-01-02 05:25:08,2125,view,cart,,
2024-01-02 05:25:28,2125,purchase,cart,482.0,102701.0
2024-01-19 17:29:00,2125,view,recommendations,,
2024-01-06 13:47:00,2125,view,catalog,,
2024-01-06 13:47:31,2125,add,catalog,115.0,
2024-01-06 13:47:39,2125,view,cart,,
2024-01-06 13:47:41,2125,purchase,cart,115.0,102702.0
2024-01-28 08:33:00,2126,view,main_page,,
2024-01-28 08:33:30,2126,add,recommendations,52.0,
2024-01-28 08:33:46,2126,view,cart,,
2024-01-28 08:34:05,2126,purchase,cart,52.0,102703.0
2024-01-19 13:50:00,2126,view,catalog,,
2024-01-19 13:50:46,2126,add,pdp,386.0,
2024-01-19 13:50:52,2126,view,cart,,
2024-01-19 13:51:28,2126,purchase,cart,386.0,102704.0
2024-01-29 10:50:00,2126,view,search,,
2024-01-29 10:50:31,2126,click,pdp,181.0,
2024-01-29 10:50:54,2126,add,pdp,181.0,
2024-01-29 10:50:56,2126,view,cart,,
2024-01-29 10:51:23,2126,purchase,cart,181.0,102705.0
2024-01-27 21:01:00,2126,click,pdp,203.0,
2024-01-27 21:01:26,2126,add,pdp,203.0,
2024-01-27 21:01:36,2126,view,cart,,
2024-01-27 21:02:02,2126,purchase,cart,203.0,102706.0
2024-01-27 06:12:00,2126,view,recommendations,,
2024-01-27 06:12:01,2126,add,recommendations,214.0,
2024-01-27 06:12:06,2126,view,cart,,
2024-01-27 06:12:19,2126,purchase,cart,214.0,102707.0
2024-01-18 01:01:00,2127,view,main_page,,
2024-01-18 01:01:28,2127,add,recommendations,30.0,
2024-01-18 01:01:29,2127,view,cart,,
2024-01-18 01:01:31,2127,purchase,cart,30.0,102708.0
2024-01-07 19:25:00,2127,view,main_page,,
2024-01-07 19:25:03,2127,add,search,177.0,
2024-01-07 19:25:15,2127,view,cart,,
2024-01-07 19:25:22,2127,purchase,cart,177.0,102709.0
2024-01-12 04:12:00,2128,view,recommendations,,
2024-01-12 04:12:55,2128,add,search,184.0,
2024-01-12 04:13:03,2128,view,cart,,
2024-01-12 04:13:32,2128,purchase,cart,184.0,102710.0
2024-01-09 03:00:00,2128,view,main_page,,
2024-01-09 03:00:55,2128,add,pdp,471.0,
2024-01-09 03:00:58,2128,view,cart,,
2024-01-09 03:01:35,2128,purchase,cart,471.0,102711.0
2024-01-30 08:09:00,2128,view,main_page,,
2024-01-08 21:54:00,2129,view,recommendations,,
2024-01-08 21:54:18,2129,click,pdp,466.0,
2024-01-26 01:13:00,2129,view,main_page,,
2024-01-26 09:04:00,2129,view,catalog,,
2024-01-26 09:04:19,2129,click,pdp,167.0,
2024-01-26 09:04:41,2129,add,pdp,167.0,
2024-01-26 09:04:54,2129,view,cart,,
2024-01-26 09:05:25,2129,purchase,cart,167.0,102712.0
2024-01-22 09:42:00,2129,view,recommendations,,
2024-01-15 12:46:00,2129,view,recommendations,,
2024-01-15 12:46:18,2129,click,pdp,210.0,
2024-01-17 08:19:00,2130,view,catalog,,
2024-01-17 08:19:56,2130,add,recommendations,117.0,
2024-01-17 08:20:06,2130,view,cart,,
2024-01-17 08:20:44,2130,purchase,cart,117.0,102713.0
2024-01-10 07:47:00,2131,view,search,,
2024-01-10 07:47:24,2131,click,pdp,119.0,
2024-01-10 07:47:33,2131,add,pdp,119.0,
2024-01-10 07:47:40,2131,view,cart,,
2024-01-10 07:48:13,2131,purchase,cart,119.0,102714.0
2024-01-11 18:39:00,2131,view,main_page,,
2024-01-11 18:39:16,2131,click,pdp,493.0,
2024-01-11 18:39:41,2131,add,pdp,493.0,
2024-01-11 18:39:43,2131,view,cart,,
2024-01-11 18:40:15,2131,purchase,cart,493.0,102715.0
2024-01-25 18:49:00,2132,view,main_page,,
2024-01-03 13:04:00,2132,view,search,,
2024-01-03 13:04:02,2132,add,search,475.0,
2024-01-25 22:19:00,2133,view,recommendations,,
2024-01-25 22:19:37,2133,add,catalog,245.0,
2024-01-25 22:19:53,2133,view,cart,,
2024-01-25 22:20:14,2133,purchase,cart,245.0,102716.0
2024-01-21 07:51:00,2133,view,catalog,,
2024-01-21 07:51:21,2133,click,pdp,145.0,
2024-01-21 07:51:40,2133,add,pdp,145.0,
2024-01-21 07:51:44,2133,view,cart,,
2024-01-21 07:52:07,2133,purchase,cart,145.0,102717.0
2024-01-20 13:51:00,2134,view,main_page,,
2024-01-03 11:50:00,2134,view,search,,
2024-01-03 11:50:22,2134,add,pdp,415.0,
2024-01-03 11:50:41,2134,view,cart,,
2024-01-03 11:50:51,2134,purchase,cart,415.0,102718.0
2024-01-21 08:11:00,2134,view,search,,
2024-01-09 02:55:00,2135,view,recommendations,,
2024-01-30 15:32:00,2135,view,recommendations,,
2024-01-01 18:29:00,2135,view,search,,
2024-01-01 18:29:20,2135,click,pdp,321.0,
2024-01-01 18:29:39,2135,add,pdp,321.0,
2024-01-01 18:29:44,2135,view,cart,,
2024-01-01 18:30:05,2135,purchase,cart,321.0,102719.0
2024-01-03 18:03:00,2136,view,main_page,,
2024-01-03 18:03:39,2136,add,catalog,397.0,
2024-01-03 18:03:57,2136,view,cart,,
2024-01-03 18:04:10,2136,purchase,cart,397.0,102720.0
2024-01-06 21:55:00,2137,view,search,,
2024-01-06 21:55:28,2137,click,pdp,237.0,
2024-01-14 19:31:00,2137,view,recommendations,,
2024-01-13 01:04:00,2137,view,recommendations,,
2024-01-25 17:35:00,2137,view,catalog,,
2024-01-25 17:35:40,2137,add,search,340.0,
2024-01-25 17:35:58,2137,view,cart,,
2024-01-25 17:36:08,2137,purchase,cart,340.0,102721.0
2024-01-01 01:49:00,2138,view,catalog,,
2024-01-01 01:49:29,2138,add,catalog,117.0,
2024-01-01 01:49:37,2138,view,cart,,
2024-01-01 01:49:58,2138,purchase,cart,117.0,102722.0
2024-01-09 14:57:00,2139,click,pdp,288.0,
2024-01-20 22:48:00,2139,view,search,,
2024-01-23 17:22:00,2139,view,main_page,,
2024-01-28 19:26:00,2139,view,catalog,,
2024-01-19 14:20:00,2139,view,search,,
2024-01-19 14:20:28,2139,click,pdp,25.0,
2024-01-27 04:11:00,2140,view,search,,
2024-01-27 04:11:06,2140,click,pdp,345.0,
2024-01-27 04:11:24,2140,add,pdp,345.0,
2024-01-23 02:28:00,2140,add,catalog,2.0,
2024-01-23 18:38:00,2140,view,recommendations,,
2024-01-23 18:38:09,2140,click,pdp,95.0,
2024-01-23 18:38:22,2140,add,pdp,95.0,
2024-01-23 18:38:33,2140,view,cart,,
2024-01-23 18:38:40,2140,purchase,cart,95.0,102723.0
2024-01-01 05:36:00,2141,view,main_page,,
2024-01-01 05:36:42,2141,click,pdp,244.0,
2024-01-09 01:04:00,2141,view,search,,
2024-01-24 17:10:00,2141,view,catalog,,
2024-01-24 17:10:27,2141,click,pdp,193.0,
2024-01-22 09:06:00,2142,view,main_page,,
2024-01-22 09:06:19,2142,click,pdp,45.0,
2024-01-11 02:10:00,2142,view,catalog,,
2024-01-11 02:10:29,2142,click,pdp,171.0,
2024-01-26 00:41:00,2142,view,catalog,,
2024-01-29 16:31:00,2142,view,main_page,,
2024-01-29 16:31:17,2142,add,recommendations,465.0,
2024-01-29 16:31:24,2142,view,cart,,
2024-01-29 16:31:28,2142,purchase,cart,465.0,102724.0
2024-01-05 14:10:00,2143,view,recommendations,,
2024-01-05 14:10:43,2143,add,pdp,137.0,
2024-01-05 14:10:57,2143,view,cart,,
2024-01-05 14:10:59,2143,purchase,cart,137.0,102725.0
2024-01-29 17:02:00,2143,view,recommendations,,
2024-01-29 17:02:41,2143,click,pdp,465.0,
2024-01-01 05:45:00,2143,view,catalog,,
2024-01-01 05:45:51,2143,click,pdp,58.0,
2024-01-28 09:32:00,2143,view,recommendations,,
2024-01-28 09:32:47,2143,click,pdp,311.0,
2024-01-28 09:32:57,2143,add,pdp,311.0,
2024-01-28 09:33:05,2143,view,cart,,
2024-01-28 09:33:25,2143,purchase,cart,311.0,102726.0
2024-01-26 20:17:00,2143,view,recommendations,,
2024-01-26 20:17:17,2143,click,pdp,388.0,
2024-01-30 21:24:00,2144,view,search,,
2024-01-05 15:36:00,2145,view,search,,
2024-01-05 15:36:34,2145,click,pdp,135.0,
2024-01-05 15:36:41,2145,add,pdp,135.0,
2024-01-05 15:36:53,2145,view,cart,,
2024-01-05 15:36:59,2145,purchase,cart,135.0,102727.0
2024-01-11 01:14:00,2145,add,pdp,424.0,
2024-01-11 01:14:08,2145,view,cart,,
2024-01-11 01:14:43,2145,purchase,cart,424.0,102728.0
2024-01-06 16:55:00,2145,view,main_page,,
2024-01-06 16:55:51,2145,add,pdp,414.0,
2024-01-06 16:56:03,2145,view,cart,,
2024-01-06 16:56:07,2145,purchase,cart,414.0,102729.0
2024-01-16 09:28:00,2146,view,recommendations,,
2024-01-16 09:28:34,2146,add,catalog,127.0,
2024-01-16 09:28:48,2146,view,cart,,
2024-01-16 09:29:22,2146,purchase,cart,127.0,102730.0
2024-01-26 18:37:00,2146,view,main_page,,
2024-01-18 09:09:00,2147,view,search,,
2024-01-18 09:09:16,2147,add,search,125.0,
2024-01-18 09:09:17,2147,view,cart,,
2024-01-18 09:09:31,2147,purchase,cart,125.0,102731.0
2024-01-19 15:58:00,2147,add,catalog,257.0,
2024-01-19 15:58:08,2147,view,cart,,
2024-01-19 15:58:14,2147,purchase,cart,257.0,102732.0
2024-01-05 04:43:00,2148,view,catalog,,
2024-01-18 04:05:00,2148,view,search,,
2024-01-11 12:45:00,2148,view,search,,
2024-01-02 12:16:00,2148,view,recommendations,,
2024-01-26 22:13:00,2148,view,search,,
2024-01-14 07:31:00,2149,view,catalog,,
2024-01-14 07:31:57,2149,add,catalog,3.0,
2024-01-14 07:32:06,2149,view,cart,,
2024-01-14 07:32:24,2149,purchase,cart,3.0,102733.0
2024-01-13 14:20:00,2149,view,main_page,,
2024-01-13 14:20:07,2149,click,pdp,339.0,
2024-01-13 14:20:31,2149,add,pdp,339.0,
2024-01-13 14:20:34,2149,view,cart,,
2024-01-13 14:21:02,2149,purchase,cart,339.0,102734.0
2024-01-30 15:39:00,2150,view,recommendations,,
2024-01-10 03:09:00,2150,click,pdp,403.0,
2024-01-10 03:09:20,2150,add,pdp,403.0,
2024-01-01 18:04:00,2150,view,search,,
2024-01-01 18:04:41,2150,add,search,19.0,
2024-01-27 00:57:00,2151,add,catalog,473.0,
2024-01-27 00:57:09,2151,view,cart,,
2024-01-27 00:57:24,2151,purchase,cart,473.0,102735.0
2024-01-22 05:06:00,2151,view,main_page,,
2024-01-22 05:06:24,2151,click,pdp,170.0,
2024-01-23 04:39:00,2151,view,recommendations,,
2024-01-23 04:39:39,2151,add,recommendations,250.0,
2024-01-23 04:39:50,2151,view,cart,,
2024-01-23 04:40:05,2151,purchase,cart,250.0,102736.0
2024-01-18 04:28:00,2151,add,search,494.0,
2024-01-18 04:28:15,2151,view,cart,,
2024-01-18 04:28:33,2151,purchase,cart,494.0,102737.0
2024-01-12 12:01:00,2151,view,main_page,,
2024-01-12 12:01:53,2151,add,recommendations,478.0,
2024-01-12 12:02:01,2151,view,cart,,
2024-01-12 12:02:19,2151,purchase,cart,478.0,102738.0
2024-01-05 08:19:00,2152,view,catalog,,
2024-01-05 08:19:36,2152,click,pdp,125.0,
2024-01-05 08:19:45,2152,add,pdp,125.0,
2024-01-05 08:19:59,2152,view,cart,,
2024-01-05 08:20:25,2152,purchase,cart,125.0,102739.0
2024-01-05 20:33:00,2152,view,catalog,,
2024-01-22 15:44:00,2152,view,search,,
2024-01-05 02:51:00,2152,view,main_page,,
2024-01-13 05:40:00,2152,click,pdp,126.0,
2024-01-13 05:40:16,2152,add,pdp,126.0,
2024-01-13 05:40:30,2152,view,cart,,
2024-01-13 05:41:04,2152,purchase,cart,126.0,102740.0
2024-01-15 02:35:00,2153,view,search,,
2024-01-05 05:49:00,2153,view,search,,
2024-01-05 05:49:52,2153,click,pdp,189.0,
2024-01-19 02:46:00,2153,view,search,,
2024-01-07 23:29:00,2154,view,main_page,,
2024-01-07 23:29:33,2154,add,catalog,264.0,
2024-01-07 23:29:39,2154,view,cart,,
2024-01-07 23:29:56,2154,purchase,cart,264.0,102741.0
2024-01-27 09:53:00,2155,view,main_page,,
2024-01-27 09:53:30,2155,click,pdp,378.0,
2024-01-27 19:23:00,2155,view,search,,
2024-01-12 07:17:00,2155,view,search,,
2024-01-12 07:17:53,2155,click,pdp,269.0,
2024-01-21 19:49:00,2155,view,search,,
2024-01-29 02:49:00,2156,view,recommendations,,
2024-01-29 02:49:25,2156,add,pdp,153.0,
2024-01-29 02:49:36,2156,view,cart,,
2024-01-29 02:49:50,2156,purchase,cart,153.0,102742.0
2024-01-09 11:26:00,2157,view,catalog,,
2024-01-30 14:13:00,2158,view,recommendations,,
2024-01-30 14:13:18,2158,add,catalog,166.0,
2024-01-30 14:13:23,2158,view,cart,,
2024-01-30 14:13:57,2158,purchase,cart,166.0,102743.0
2024-01-05 08:03:00,2159,click,pdp,319.0,
2024-01-05 08:03:08,2159,add,pdp,319.0,
2024-01-05 08:03:24,2159,view,cart,,
2024-01-05 08:03:39,2159,purchase,cart,319.0,102744.0
2024-01-28 07:55:00,2159,view,main_page,,
2024-01-28 07:55:51,2159,add,catalog,48.0,
2024-01-28 07:55:54,2159,view,cart,,
2024-01-28 07:55:57,2159,purchase,cart,48.0,102745.0
2024-01-29 13:47:00,2159,view,catalog,,
2024-01-04 00:38:00,2160,view,main_page,,
2024-01-04 00:38:37,2160,add,pdp,372.0,
2024-01-04 00:38:51,2160,view,cart,,
2024-01-04 00:39:01,2160,purchase,cart,372.0,102746.0
2024-01-20 12:08:00,2160,view,recommendations,,
2024-01-11 23:33:00,2161,view,recommendations,,
2024-01-11 23:33:52,2161,click,pdp,43.0,
2024-01-11 23:34:04,2161,add,pdp,43.0,
2024-01-13 06:01:00,2162,view,catalog,,
2024-01-13 06:01:03,2162,click,pdp,191.0,
2024-01-13 06:01:07,2162,add,pdp,191.0,
2024-01-14 06:01:00,2162,view,main_page,,
2024-01-23 02:33:00,2162,view,search,,
2024-01-23 02:33:08,2162,click,pdp,255.0,
2024-01-20 22:19:00,2162,view,search,,
2024-01-20 22:19:10,2162,click,pdp,352.0,
2024-01-20 22:19:35,2162,add,pdp,352.0,
2024-01-20 22:19:52,2162,view,cart,,
2024-01-20 22:20:14,2162,purchase,cart,352.0,102747.0
2024-01-01 14:34:00,2163,view,search,,
2024-01-01 14:34:37,2163,click,pdp,49.0,
2024-01-17 06:15:00,2163,add,search,252.0,
2024-01-17 06:15:06,2163,view,cart,,
2024-01-17 06:15:34,2163,purchase,cart,252.0,102748.0
2024-01-27 22:01:00,2163,view,recommendations,,
2024-01-27 22:01:58,2163,add,search,263.0,
2024-01-27 22:02:12,2163,view,cart,,
2024-01-27 22:02:50,2163,purchase,cart,263.0,102749.0
2024-01-04 13:36:00,2163,add,search,12.0,
2024-01-04 13:36:12,2163,view,cart,,
2024-01-04 13:36:22,2163,purchase,cart,12.0,102750.0
2024-01-21 14:08:00,2163,view,search,,
2024-01-04 02:19:00,2164,click,pdp,482.0,
2024-01-10 02:35:00,2164,click,pdp,8.0,
2024-01-25 12:12:00,2165,add,catalog,49.0,
2024-01-25 01:55:00,2165,view,search,,
2024-01-25 01:55:19,2165,add,search,446.0,
2024-01-25 01:55:38,2165,view,cart,,
2024-01-25 01:56:16,2165,purchase,cart,446.0,102751.0
2024-01-09 04:16:00,2165,add,recommendations,361.0,
2024-01-09 04:16:04,2165,view,cart,,
2024-01-09 04:16:29,2165,purchase,cart,361.0,102752.0
2024-01-29 07:28:00,2166,view,search,,
2024-01-29 07:28:21,2166,click,pdp,62.0,
2024-01-29 07:28:26,2166,add,pdp,62.0,
2024-01-29 07:28:28,2166,view,cart,,
2024-01-29 07:28:37,2166,purchase,cart,62.0,102753.0
2024-01-07 05:19:00,2166,view,catalog,,
2024-01-22 07:48:00,2166,view,main_page,,
2024-01-19 07:57:00,2167,view,catalog,,
2024-01-19 07:57:30,2167,add,pdp,378.0,
2024-01-19 07:57:41,2167,view,cart,,
2024-01-19 07:57:59,2167,purchase,cart,378.0,102754.0
2024-01-10 15:36:00,2167,view,catalog,,
2024-01-10 15:36:15,2167,click,pdp,161.0,
2024-01-10 15:36:26,2167,add,pdp,161.0,
2024-01-10 15:36:45,2167,view,cart,,
2024-01-10 15:37:09,2167,purchase,cart,161.0,102755.0
2024-01-02 23:06:00,2167,view,search,,
2024-01-02 23:06:33,2167,add,recommendations,11.0,
2024-01-06 17:18:00,2167,view,main_page,,
2024-01-06 17:18:29,2167,click,pdp,300.0,
2024-01-06 17:18:47,2167,add,pdp,300.0,
2024-01-06 17:18:54,2167,view,cart,,
2024-01-06 17:19:03,2167,purchase,cart,300.0,102756.0
2024-01-18 03:30:00,2168,view,search,,
2024-01-18 03:30:55,2168,click,pdp,65.0,
2024-01-18 03:31:07,2168,add,pdp,65.0,
2024-01-18 03:31:18,2168,view,cart,,
2024-01-18 03:31:49,2168,purchase,cart,65.0,102757.0
2024-01-28 11:48:00,2168,view,main_page,,
2024-01-28 11:48:49,2168,click,pdp,469.0,
2024-01-26 07:05:00,2168,view,search,,
2024-01-25 22:37:00,2168,view,catalog,,
2024-01-13 03:10:00,2169,add,catalog,45.0,
2024-01-13 03:10:17,2169,view,cart,,
2024-01-13 03:10:21,2169,purchase,cart,45.0,102758.0
2024-01-06 17:32:00,2169,add,search,439.0,
2024-01-06 17:32:06,2169,view,cart,,
2024-01-06 17:32:27,2169,purchase,cart,439.0,102759.0
2024-01-24 04:05:00,2170,view,catalog,,
2024-01-24 04:05:35,2170,click,pdp,154.0,
2024-01-24 04:05:58,2170,add,pdp,154.0,
2024-01-24 04:06:09,2170,view,cart,,
2024-01-24 04:06:20,2170,purchase,cart,154.0,102760.0
2024-01-08 08:32:00,2170,add,recommendations,460.0,
2024-01-08 08:32:19,2170,view,cart,,
2024-01-08 08:32:36,2170,purchase,cart,460.0,102761.0
2024-01-26 11:10:00,2171,view,catalog,,
2024-01-26 11:10:09,2171,click,pdp,187.0,
2024-01-26 11:10:30,2171,add,pdp,187.0,
2024-01-26 11:10:36,2171,view,cart,,
2024-01-26 11:10:43,2171,purchase,cart,187.0,102762.0
2024-01-24 20:47:00,2171,view,main_page,,
2024-01-24 20:47:27,2171,add,recommendations,443.0,
2024-01-24 20:47:46,2171,view,cart,,
2024-01-24 20:47:52,2171,purchase,cart,443.0,102763.0
2024-01-29 11:27:00,2171,view,search,,
2024-01-29 11:27:16,2171,click,pdp,132.0,
2024-01-13 08:36:00,2172,click,pdp,450.0,
2024-01-13 20:30:00,2172,click,pdp,394.0,
2024-01-18 02:43:00,2173,view,catalog,,
2024-01-11 15:45:00,2173,view,catalog,,
2024-01-11 15:45:20,2173,click,pdp,12.0,
2024-01-30 15:26:00,2174,view,catalog,,
2024-01-30 15:26:33,2174,click,pdp,497.0,
2024-01-30 15:26:51,2174,add,pdp,497.0,
2024-01-30 15:27:03,2174,view,cart,,
2024-01-30 15:27:30,2174,purchase,cart,497.0,102764.0
2024-01-01 08:24:00,2174,add,recommendations,312.0,
2024-01-01 08:24:04,2174,view,cart,,
2024-01-01 08:24:10,2174,purchase,cart,312.0,102765.0
2024-01-28 08:02:00,2174,view,main_page,,
2024-01-29 06:14:00,2174,view,main_page,,
2024-01-29 06:14:56,2174,add,recommendations,247.0,
2024-01-28 04:21:00,2175,view,catalog,,
2024-01-28 04:21:22,2175,click,pdp,228.0,
2024-01-23 02:26:00,2175,click,pdp,179.0,
2024-01-23 02:26:18,2175,add,pdp,179.0,
2024-01-23 02:26:35,2175,view,cart,,
2024-01-23 02:26:46,2175,purchase,cart,179.0,102766.0
2024-01-04 23:13:00,2176,add,catalog,248.0,
2024-01-04 23:13:15,2176,view,cart,,
2024-01-04 23:13:32,2176,purchase,cart,248.0,102767.0
2024-01-26 14:27:00,2176,view,search,,
2024-01-26 14:27:20,2176,click,pdp,117.0,
2024-01-26 14:27:34,2176,add,pdp,117.0,
2024-01-26 14:27:44,2176,view,cart,,
2024-01-26 14:28:04,2176,purchase,cart,117.0,102768.0
2024-01-06 02:28:00,2177,view,catalog,,
2024-01-07 12:06:00,2177,view,main_page,,
2024-01-07 12:06:44,2177,add,recommendations,282.0,
2024-01-07 12:07:00,2177,view,cart,,
2024-01-07 12:07:28,2177,purchase,cart,282.0,102769.0
2024-01-12 13:23:00,2178,view,main_page,,
2024-01-12 13:23:01,2178,click,pdp,346.0,
2024-01-04 15:35:00,2178,view,catalog,,
2024-01-04 15:35:46,2178,click,pdp,85.0,
2024-01-23 09:28:00,2178,view,main_page,,
2024-01-07 05:47:00,2179,view,catalog,,
2024-01-07 05:47:45,2179,add,search,427.0,
2024-01-07 05:47:57,2179,view,cart,,
2024-01-07 05:48:34,2179,purchase,cart,427.0,102770.0
2024-01-15 18:39:00,2179,view,recommendations,,
2024-01-15 18:39:45,2179,click,pdp,336.0,
2024-01-15 18:40:13,2179,add,pdp,336.0,
2024-01-18 00:54:00,2179,view,catalog,,
2024-01-18 00:54:36,2179,add,search,412.0,
2024-01-18 00:54:42,2179,view,cart,,
2024-01-18 00:55:10,2179,purchase,cart,412.0,102771.0
2024-01-16 10:25:00,2179,click,pdp,193.0,
2024-01-16 10:25:29,2179,add,pdp,193.0,
2024-01-16 10:25:34,2179,view,cart,,
2024-01-16 10:26:07,2179,purchase,cart,193.0,102772.0
2024-01-26 14:37:00,2180,add,recommendations,209.0,
2024-01-26 14:37:10,2180,view,cart,,
2024-01-26 14:37:20,2180,purchase,cart,209.0,102773.0
2024-01-24 20:58:00,2180,click,pdp,327.0,
2024-01-24 20:58:19,2180,add,pdp,327.0,
2024-01-24 20:58:29,2180,view,cart,,
2024-01-24 20:59:04,2180,purchase,cart,327.0,102774.0
2024-01-20 17:40:00,2180,view,search,,
2024-01-20 17:40:42,2180,click,pdp,406.0,
2024-01-27 00:27:00,2180,view,catalog,,
2024-01-27 00:27:18,2180,click,pdp,280.0,
2024-01-27 00:27:39,2180,add,pdp,280.0,
2024-01-27 00:27:50,2180,view,cart,,
2024-01-27 00:27:58,2180,purchase,cart,280.0,102775.0
2024-01-02 11:03:00,2180,view,main_page,,
2024-01-19 19:41:00,2181,view,search,,
2024-01-09 22:12:00,2181,view,catalog,,
2024-01-09 22:12:19,2181,click,pdp,22.0,
2024-01-25 00:05:00,2182,view,catalog,,
2024-01-25 00:05:53,2182,add,search,384.0,
2024-01-25 00:06:03,2182,view,cart,,
2024-01-25 00:06:09,2182,purchase,cart,384.0,102776.0
2024-01-20 23:23:00,2182,view,search,,
2024-01-20 23:23:41,2182,click,pdp,342.0,
2024-01-20 23:23:46,2182,add,pdp,342.0,
2024-01-23 10:11:00,2182,view,catalog,,
2024-01-22 17:55:00,2182,add,catalog,492.0,
2024-01-15 12:11:00,2182,view,main_page,,
2024-01-16 13:39:00,2183,click,pdp,423.0,
2024-01-16 13:39:17,2183,add,pdp,423.0,
2024-01-08 17:44:00,2184,view,catalog,,
2024-01-14 07:49:00,2184,view,catalog,,
2024-01-10 14:53:00,2184,view,search,,
2024-01-10 14:53:35,2184,add,catalog,244.0,
2024-01-10 14:53:43,2184,view,cart,,
2024-01-10 14:53:49,2184,purchase,cart,244.0,102777.0
2024-01-04 18:07:00,2184,view,main_page,,
2024-01-04 18:07:06,2184,click,pdp,348.0,
2024-01-04 18:07:28,2184,add,pdp,348.0,
2024-01-04 18:07:40,2184,view,cart,,
2024-01-04 18:07:50,2184,purchase,cart,348.0,102778.0
2024-01-09 12:42:00,2185,view,search,,
2024-01-09 12:42:41,2185,click,pdp,4.0,
2024-01-16 22:35:00,2185,view,catalog,,
2024-01-16 22:35:08,2185,click,pdp,179.0,
2024-01-30 17:16:00,2185,add,pdp,169.0,
2024-01-30 17:16:14,2185,view,cart,,
2024-01-30 17:16:20,2185,purchase,cart,169.0,102779.0
2024-01-06 06:45:00,2185,view,recommendations,,
2024-01-06 06:45:42,2185,click,pdp,104.0,
2024-01-16 19:10:00,2185,view,main_page,,
2024-01-01 17:11:00,2186,view,recommendations,,
2024-01-01 17:11:35,2186,click,pdp,242.0,
2024-01-01 17:12:00,2186,add,pdp,242.0,
2024-01-25 22:43:00,2186,view,catalog,,
2024-01-25 22:43:30,2186,add,pdp,344.0,
2024-01-18 01:35:00,2186,view,search,,
2024-01-18 01:35:26,2186,click,pdp,41.0,
2024-01-18 03:15:00,2187,view,catalog,,
2024-01-18 03:15:48,2187,add,recommendations,323.0,
2024-01-18 03:15:49,2187,view,cart,,
2024-01-18 03:15:53,2187,purchase,cart,323.0,102780.0
2024-01-27 05:30:00,2187,view,recommendations,,
2024-01-27 05:30:52,2187,click,pdp,220.0,
2024-01-27 05:31:07,2187,add,pdp,220.0,
2024-01-27 05:31:17,2187,view,cart,,
2024-01-27 05:31:33,2187,purchase,cart,220.0,102781.0
2024-01-30 19:28:00,2188,click,pdp,310.0,
2024-01-30 19:28:13,2188,add,pdp,310.0,
2024-01-30 19:28:21,2188,view,cart,,
2024-01-30 19:28:51,2188,purchase,cart,310.0,102782.0
2024-01-05 23:17:00,2188,view,search,,
2024-01-05 23:17:41,2188,add,catalog,300.0,
2024-01-05 23:17:48,2188,view,cart,,
