datetime,user_id,product_id,order_id,revenue
2024-01-13 08:27:00,973,329,101267,419.31
2024-01-29 19:55:33,976,447,101268,1032.16
2024-01-23 02:20:17,976,214,101269,203.11
2024-01-20 14:19:22,976,411,101270,308.01
2024-01-27 23:26:06,976,446,101271,972.28
2024-01-12 07:52:38,976,142,101272,309.69
2024-01-09 09:29:33,978,391,101273,836.04
2024-01-11 12:56:04,978,417,101274,318.83
2024-01-03 02:39:10,980,63,101275,805.61
2024-01-07 10:23:14,980,492,101276,569.7
2024-01-21 15:47:53,980,31,101277,571.93
2024-01-13 22:30:51,981,417,101278,290.64
2024-01-28 07:51:06,982,420,101279,863.08
2024-01-21 10:55:45,983,16,101280,178.03
2024-01-17 08:20:22,984,225,101281,248.52
2024-01-03 01:24:09,985,436,101282,646.63
2024-01-04 10:19:01,985,445,101283,861.23
2024-01-06 18:13:07,986,249,101284,894.74
2024-01-17 11:15:05,987,369,101285,215.27
2024-01-09 18:38:48,988,69,101286,86.59
2024-01-26 21:29:28,988,42,101287,500.3
2024-01-30 01:01:31,988,118,101288,167.21
2024-01-10 05:19:45,990,353,101289,776.0
2024-01-23 07:41:54,991,60,101290,361.79
2024-01-20 12:40:20,992,246,101291,1056.82
2024-01-25 09:29:07,994,106,101292,248.98
2024-01-06 22:44:04,995,442,101293,934.31
2024-01-09 00:32:22,995,443,101294,307.09
2024-01-30 07:52:19,997,85,101295,377.45
2024-01-03 19:48:46,997,362,101296,562.93
2024-01-20 21:06:27,998,431,101297,127.66
2024-01-06 16:36:20,999,339,101298,437.81
2024-01-01 08:37:27,1001,71,101299,813.35
2024-01-02 10:30:49,1002,99,101300,32.9
2024-01-06 01:54:54,1002,497,101301,664.71
2024-01-19 05:55:08,1003,35,101302,797.76
2024-01-09 19:01:40,1003,154,101303,545.91
2024-01-02 20:23:32,1004,314,101304,882.63
2024-01-14 02:42:32,1004,19,101305,459.52
2024-01-26 11:06:23,1005,377,101306,834.55
2024-01-08 12:51:10,1006,20,101307,243.44
2024-01-17 04:58:31,1006,271,101308,903.68
2024-01-07 16:29:52,1007,468,101309,981.96
2024-01-17 02:43:35,1008,2,101310,892.64
2024-01-01 09:10:07,1008,454,101311,748.57
2024-01-09 22:10:57,1009,48,101312,480.22
2024-01-04 10:10:05,1009,179,101313,952.06
2024-01-04 19:08:17,1009,215,101314,813.83
2024-01-24 04:56:49,1010,359,101315,778.86
2024-01-11 01:34:35,1011,288,101316,650.9
2024-01-19 16:52:23,1011,198,101317,799.16
2024-01-27 09:56:12,1012,206,101318,19.45
2024-01-09 09:46:50,1014,338,101319,781.39
2024-01-20 04:54:33,1015,415,101320,717.44
2024-01-09 10:30:43,1016,380,101321,283.83
2024-01-08 09:06:32,1016,15,101322,181.23
2024-01-06 06:16:48,1017,134,101323,373.62
2024-01-29 12:20:25,1018,231,101324,705.03
2024-01-23 03:45:49,1018,23,101325,354.61
2024-01-26 06:28:30,1018,288,101326,539.61
2024-01-27 22:46:39,1019,272,101327,659.91
2024-01-03 22:00:51,1021,250,101328,872.59
2024-01-07 16:21:57,1022,498,101329,89.19
2024-01-27 14:39:12,1023,496,101330,332.59
2024-01-16 07:31:31,1024,314,101331,1140.13
2024-01-11 01:52:47,1024,43,101332,38.03
2024-01-29 19:31:13,1024,435,101333,75.32
2024-01-17 09:34:32,1025,187,101334,686.36
2024-01-18 06:18:50,1025,274,101335,838.53
2024-01-30 08:27:00,1026,192,101336,947.02
2024-01-03 01:15:55,1026,282,101337,295.26
2024-01-13 04:37:59,1027,103,101338,284.61
2024-01-15 11:26:41,1028,63,101339,708.05
2024-01-08 09:50:31,1028,487,101340,55.03
2024-01-22 09:03:59,1028,423,101341,82.19
2024-01-01 05:01:53,1028,31,101342,542.42
2024-01-22 20:52:44,1030,351,101343,526.48
2024-01-06 16:57:11,1031,338,101344,719.88
2024-01-24 12:14:02,1031,213,101345,729.36
2024-01-26 14:00:23,1032,464,101346,629.35
2024-01-07 04:31:28,1034,472,101347,804.47
2024-01-16 13:26:37,1034,83,101348,327.35
2024-01-15 15:21:42,1034,407,101349,473.0
2024-01-27 03:20:23,1035,112,101350,162.4
2024-01-07 08:17:21,1035,154,101351,574.6
2024-01-02 21:13:40,1036,360,101352,485.74
2024-01-22 01:12:35,1037,27,101353,171.64
2024-01-05 11:09:15,1038,127,101354,890.67
2024-01-26 13:12:29,1038,183,101355,802.99
2024-01-23 03:25:15,1038,38,101356,121.34
2024-01-23 16:58:07,1038,337,101357,826.0
2024-01-12 15:17:05,1039,209,101358,15.63
2024-01-29 12:23:22,1040,224,101359,433.67
2024-01-12 09:58:28,1040,438,101360,772.96
2024-01-12 17:06:03,1041,354,101361,162.5
2024-01-18 11:53:01,1042,170,101362,689.75
2024-01-23 00:32:52,1043,252,101363,338.91
2024-01-28 16:40:29,1043,340,101364,103.04
2024-01-20 17:50:49,1044,8,101365,981.61
2024-01-13 08:51:33,1047,60,101366,331.86
2024-01-29 14:27:29,1048,401,101367,124.49
2024-01-27 09:58:49,1048,61,101368,372.18
2024-01-30 18:31:52,1048,449,101369,442.08
2024-01-21 08:43:48,1048,77,101370,624.88
2024-01-22 14:44:40,1049,139,101371,439.57
2024-01-19 14:24:36,1049,172,101372,30.77
2024-01-25 04:07:03,1050,149,101373,67.76
2024-01-11 02:55:12,1050,311,101374,518.01
2024-01-07 09:32:37,1051,447,101375,898.47
2024-01-06 21:22:04,1052,177,101376,749.75
2024-01-04 12:22:01,1053,207,101377,102.04
2024-01-04 17:14:33,1053,106,101378,220.42
2024-01-17 18:03:15,1054,324,101379,318.37
2024-01-01 17:12:22,1054,93,101380,868.15
2024-01-23 02:08:26,1055,349,101381,349.07
2024-01-25 04:18:36,1056,476,101382,865.47
2024-01-28 16:17:05,1056,179,101383,1019.13
2024-01-15 16:05:03,1057,31,101384,514.41
2024-01-28 08:56:56,1059,329,101385,362.43
2024-01-10 16:28:32,1059,415,101386,566.91
2024-01-05 20:18:36,1061,222,101387,496.79
2024-01-03 03:48:10,1062,178,101388,451.71
2024-01-23 13:16:37,1063,488,101389,332.42
2024-01-05 19:33:19,1064,251,101390,341.55
2024-01-23 03:58:51,1065,208,101391,690.93
2024-01-15 18:09:24,1070,346,101392,552.7
2024-01-09 17:46:00,1070,100,101393,115.44
2024-01-29 05:38:26,1070,62,101394,314.09
2024-01-30 02:01:45,1070,390,101395,798.3
2024-01-01 23:49:56,1071,403,101396,491.13
2024-01-13 06:31:32,1072,154,101397,552.18
2024-01-09 01:12:45,1073,404,101398,760.39
2024-01-14 13:59:15,1073,356,101399,610.72
2024-01-13 08:16:23,1073,51,101400,783.05
2024-01-12 22:46:28,1074,122,101401,857.45
2024-01-07 18:26:06,1074,459,101402,55.5
2024-01-28 23:23:51,1074,327,101403,612.17
2024-01-28 14:54:34,1075,103,101404,351.14
2024-01-16 22:09:08,1076,350,101405,676.47
2024-01-28 06:12:15,1076,316,101406,644.93
2024-01-10 06:29:43,1077,104,101407,449.24
2024-01-19 05:51:11,1077,231,101408,639.22
2024-01-16 01:24:50,1078,286,101409,44.8
2024-01-26 15:29:23,1080,71,101410,743.17
2024-01-07 20:09:12,1080,224,101411,324.3
2024-01-30 03:51:45,1081,2,101412,769.74
2024-01-30 09:38:19,1082,457,101413,23.73
2024-01-29 18:49:30,1082,341,101414,581.77
2024-01-13 14:16:31,1083,348,101415,46.15
2024-01-02 16:08:39,1083,322,101416,741.93
2024-01-27 16:05:39,1084,272,101417,828.91
2024-01-22 02:16:11,1084,232,101418,438.21
2024-01-26 14:16:45,1085,156,101419,290.61
2024-01-10 21:44:11,1085,247,101420,361.04
2024-01-04 11:23:29,1085,413,101421,969.34
2024-01-23 12:13:20,1086,221,101422,546.56
2024-01-05 01:38:10,1087,21,101423,725.64
2024-01-28 04:02:39,1087,267,101424,605.89
2024-01-25 19:43:02,1088,171,101425,674.37
2024-01-14 20:46:13,1089,424,101426,576.0
2024-01-22 14:26:12,1090,228,101427,348.47
2024-01-23 08:50:51,1091,404,101428,801.84
2024-01-09 08:48:48,1092,266,101429,727.91
2024-01-04 16:32:30,1092,190,101430,270.67
2024-01-23 10:50:25,1092,130,101431,534.45
2024-01-17 18:28:44,1094,488,101432,336.86
2024-01-27 01:12:02,1094,457,101433,21.45
2024-01-24 00:10:44,1094,205,101434,575.14
2024-01-15 06:38:48,1095,378,101435,34.49
2024-01-16 18:36:24,1095,84,101436,86.43
2024-01-14 14:35:47,1095,243,101437,998.23
2024-01-01 07:38:26,1096,135,101438,937.35
2024-01-25 21:53:11,1100,171,101439,753.23
2024-01-26 02:12:31,1100,284,101440,103.2
2024-01-15 17:30:23,1101,414,101441,658.22
2024-01-23 02:40:56,1102,378,101442,31.83
2024-01-22 05:50:15,1103,408,101443,24.57
2024-01-30 03:08:41,1104,424,101444,544.72
2024-01-04 00:02:28,1105,153,101445,168.55
2024-01-11 17:16:53,1105,393,101446,353.47
2024-01-20 04:00:27,1106,164,101447,595.52
2024-01-09 16:46:30,1106,117,101448,645.95
2024-01-03 03:46:22,1106,274,101449,853.36
2024-01-18 15:04:24,1106,372,101450,31.79
2024-01-08 12:05:44,1107,241,101451,768.02
2024-01-05 13:36:21,1108,447,101452,846.49
2024-01-14 16:28:33,1109,117,101453,664.99
2024-01-18 23:20:18,1110,431,101454,179.92
2024-01-27 12:02:54,1111,250,101455,930.3
2024-01-18 16:50:34,1111,297,101456,697.58
2024-01-20 08:55:33,1112,22,101457,169.41
2024-01-17 05:07:49,1113,26,101458,678.53
2024-01-01 16:56:27,1113,374,101459,742.97
2024-01-11 00:08:28,1115,130,101460,487.29
2024-01-08 08:12:59,1116,370,101461,79.29
2024-01-29 18:02:16,1117,185,101462,265.76
2024-01-22 23:36:01,1117,74,101463,695.71
2024-01-02 09:59:02,1118,28,101464,509.58
2024-01-06 09:19:38,1119,55,101465,669.15
2024-01-10 04:29:24,1120,130,101466,561.73
2024-01-04 20:30:13,1120,407,101467,449.51
2024-01-18 05:17:15,1122,496,101468,364.84
2024-01-27 13:58:13,1122,207,101469,113.8
2024-01-27 20:17:13,1122,73,101470,14.51
2024-01-04 06:02:18,1123,478,101471,629.99
2024-01-01 12:24:04,1123,48,101472,508.75
2024-01-30 07:33:31,1124,353,101473,707.87
2024-01-15 12:10:55,1124,320,101474,245.22
2024-01-02 16:18:25,1125,313,101475,37.61
2024-01-14 03:03:11,1125,187,101476,886.02
2024-01-08 11:36:30,1127,409,101477,940.64
2024-01-27 02:37:09,1128,449,101478,406.25
2024-01-22 06:14:44,1129,46,101479,581.73
2024-01-01 02:28:29,1129,497,101480,531.89
2024-01-27 05:31:56,1129,486,101481,766.76
2024-01-17 08:36:44,1130,128,101482,1002.35
2024-01-23 19:32:57,1130,344,101483,485.17
2024-01-05 18:41:30,1131,53,101484,1034.11
2024-01-13 04:32:38,1132,131,101485,443.58
2024-01-18 00:19:35,1136,482,101486,778.95
2024-01-18 03:44:50,1136,340,101487,109.4
2024-01-18 19:57:00,1136,275,101488,564.0
2024-01-22 18:16:55,1137,63,101489,729.57
2024-01-21 18:26:12,1138,351,101490,426.99
2024-01-25 08:08:54,1138,382,101491,666.63
2024-01-12 01:49:28,1139,330,101492,206.61
2024-01-09 23:06:06,1141,203,101493,191.23
2024-01-29 17:14:04,1142,265,101494,886.98
2024-01-26 03:43:41,1143,286,101495,46.53
2024-01-15 13:12:28,1144,185,101496,253.22
2024-01-08 08:58:23,1144,9,101497,486.82
2024-01-12 23:03:56,1146,130,101498,541.75
2024-01-02 16:19:40,1146,311,101499,395.01
2024-01-04 11:07:14,1147,20,101500,251.99
2024-01-20 14:18:24,1148,299,101501,646.24
2024-01-10 05:34:38,1149,125,101502,262.9
2024-01-01 01:39:40,1149,343,101503,206.36
2024-01-01 06:47:12,1150,171,101504,763.65
2024-01-23 03:28:19,1150,374,101505,589.0
2024-01-29 21:50:26,1151,317,101506,343.9
2024-01-20 14:49:44,1151,363,101507,387.94
2024-01-12 19:12:39,1152,235,101508,243.69
2024-01-12 23:45:33,1153,293,101509,819.95
2024-01-19 19:46:35,1155,485,101510,484.84
2024-01-16 22:51:31,1155,35,101511,967.93
2024-01-03 13:50:13,1155,103,101512,380.79
2024-01-11 14:55:38,1155,189,101513,554.27
2024-01-03 03:44:08,1157,217,101514,283.44
2024-01-19 20:31:38,1159,154,101515,401.61
2024-01-09 18:14:28,1160,190,101516,288.5
2024-01-10 15:44:36,1162,7,101517,57.66
2024-01-22 15:28:43,1163,248,101518,1055.89
2024-01-13 23:41:09,1163,372,101519,24.65
2024-01-19 18:44:52,1164,127,101520,702.53
2024-01-13 18:26:47,1164,279,101521,678.96
2024-01-07 17:02:45,1165,123,101522,345.59
2024-01-22 15:34:01,1165,280,101523,794.22
2024-01-10 23:13:32,1166,256,101524,559.54
2024-01-16 05:49:47,1166,442,101525,975.26
2024-01-10 05:43:07,1166,498,101526,76.88
2024-01-11 06:57:49,1167,348,101527,49.87
2024-01-26 07:28:08,1167,203,101528,165.27
2024-01-01 03:53:34,1168,184,101529,861.97
2024-01-28 00:12:40,1168,409,101530,807.02
2024-01-07 03:05:28,1168,463,101531,760.96
2024-01-10 03:45:45,1170,89,101532,898.1
2024-01-18 09:15:45,1170,33,101533,66.4
2024-01-15 08:22:29,1171,201,101534,680.99
2024-01-30 23:03:31,1171,104,101535,507.8
2024-01-09 17:15:11,1171,19,101536,363.81
2024-01-19 22:52:22,1173,454,101537,794.69
2024-01-29 00:51:15,1173,63,101538,874.63
2024-01-24 20:55:39,1174,471,101539,25.6
2024-01-30 16:22:54,1175,327,101540,517.67
2024-01-08 19:37:46,1175,476,101541,1114.7
2024-01-28 06:33:06,1175,16,101542,156.56
2024-01-24 15:10:12,1176,82,101543,733.01
2024-01-06 15:47:33,1177,456,101544,569.83
2024-01-21 21:33:06,1177,298,101545,181.8
2024-01-10 08:50:20,1177,44,101546,988.36
2024-01-04 13:04:27,1178,464,101547,666.15
2024-01-15 05:29:21,1178,445,101548,799.36
2024-01-30 05:18:04,1180,395,101549,349.59
2024-01-08 19:07:34,1180,81,101550,738.17
2024-01-06 10:36:06,1181,91,101551,136.76
2024-01-10 15:25:43,1182,336,101552,41.49
2024-01-29 00:27:55,1182,186,101553,599.48
2024-01-25 09:08:57,1183,150,101554,260.46
2024-01-26 03:44:05,1184,224,101555,332.41
2024-01-10 03:45:04,1185,396,101556,860.1
2024-01-30 13:28:01,1185,298,101557,187.0
2024-01-24 22:56:17,1188,432,101558,719.41
2024-01-02 23:37:15,1188,299,101559,542.66
2024-01-21 10:25:46,1189,39,101560,723.13
2024-01-21 04:35:09,1189,43,101561,47.76
2024-01-18 15:34:10,1189,33,101562,60.91
2024-01-09 07:37:25,1189,341,101563,504.62
2024-01-03 23:31:40,1190,390,101564,729.09
2024-01-27 07:29:25,1191,249,101565,851.65
2024-01-24 16:03:34,1191,444,101566,405.97
2024-01-18 10:12:25,1192,259,101567,687.24
2024-01-15 15:23:12,1193,186,101568,767.74
2024-01-23 22:30:39,1194,185,101569,254.58
2024-01-07 08:34:37,1194,225,101570,265.7
2024-01-04 21:50:04,1195,162,101571,695.89
2024-01-11 02:37:01,1195,271,101572,701.16
2024-01-15 13:40:47,1196,265,101573,716.96
2024-01-09 00:13:45,1197,488,101574,320.58
2024-01-06 11:55:08,1199,106,101575,254.26
2024-01-18 10:19:59,1199,350,101576,736.35
2024-01-12 11:33:45,1199,399,101577,662.65
2024-01-05 10:48:43,1199,416,101578,491.92
2024-01-18 13:58:24,1200,162,101579,762.06
2024-01-20 04:59:16,1200,434,101580,123.73
2024-01-21 00:34:29,1201,94,101581,667.88
2024-01-22 21:51:34,1201,132,101582,223.8
2024-01-23 21:29:09,1202,199,101583,730.27
2024-01-03 05:53:56,1203,293,101584,678.99
2024-01-17 21:35:40,1204,225,101585,307.32
2024-01-26 21:23:27,1204,215,101586,672.66
2024-01-03 13:18:07,1206,384,101587,767.92
2024-01-17 04:23:00,1207,342,101588,410.49
2024-01-15 21:41:46,1207,307,101589,450.93
2024-01-13 16:19:39,1207,115,101590,594.76
2024-01-15 11:17:05,1207,433,101591,655.11
2024-01-18 08:48:19,1207,457,101592,19.56
2024-01-02 12:57:53,1208,53,101593,772.87
2024-01-17 22:19:56,1209,386,101594,780.05
2024-01-23 06:19:41,1209,338,101595,728.28
2024-01-07 14:38:27,1210,146,101596,47.01
2024-01-02 07:47:18,1210,149,101597,67.87
2024-01-20 06:07:35,1211,350,101598,708.3
2024-01-15 07:13:38,1211,412,101599,784.77
2024-01-02 18:28:30,1213,76,101600,844.91
2024-01-19 05:05:57,1214,256,101601,515.54
2024-01-09 14:20:52,1215,101,101602,33.36
2024-01-21 20:48:21,1215,353,101603,587.31
2024-01-04 21:47:52,1215,78,101604,72.19
2024-01-10 10:41:06,1216,9,101605,593.08
2024-01-25 07:41:53,1217,286,101606,51.74
2024-01-05 15:28:36,1217,323,101607,628.25
2024-01-26 17:08:38,1217,272,101608,874.85
2024-01-09 04:32:19,1218,436,101609,617.3
2024-01-03 18:51:40,1218,432,101610,612.72
2024-01-14 12:14:36,1219,62,101611,319.61
2024-01-30 14:54:31,1220,324,101612,326.25
2024-01-18 02:28:19,1220,484,101613,621.52
2024-01-28 11:02:20,1224,465,101614,975.0
2024-01-20 19:25:33,1224,258,101615,811.69
2024-01-15 05:37:54,1225,7,101616,74.28
2024-01-01 08:52:07,1225,216,101617,281.76
2024-01-27 16:58:01,1226,461,101618,120.49
2024-01-29 12:56:30,1226,64,101619,380.49
2024-01-22 10:16:47,1227,479,101620,991.41
2024-01-28 02:17:22,1227,106,101621,257.71
2024-01-01 09:17:04,1228,71,101622,644.11
2024-01-06 11:15:14,1230,156,101623,290.51
2024-01-09 02:50:22,1231,493,101624,281.51
2024-01-24 15:57:49,1231,155,101625,1180.17
2024-01-03 03:12:50,1234,486,101626,954.48
2024-01-26 09:21:26,1234,106,101627,296.54
2024-01-19 20:36:30,1235,91,101628,135.77
2024-01-15 14:17:47,1237,489,101629,961.31
2024-01-21 04:35:36,1237,152,101630,267.57
2024-01-11 23:07:58,1239,127,101631,982.57
2024-01-15 08:08:20,1240,266,101632,814.08
2024-01-27 02:00:52,1242,468,101633,972.06
2024-01-12 22:35:55,1242,78,101634,74.79
2024-01-20 04:29:53,1243,367,101635,1090.76
2024-01-11 10:38:57,1245,324,101636,286.87
2024-01-05 16:58:18,1245,71,101637,752.48
2024-01-15 04:23:14,1249,426,101638,633.19
2024-01-21 11:51:14,1249,284,101639,95.98
2024-01-10 16:54:28,1252,132,101640,231.9
2024-01-17 01:09:39,1252,350,101641,564.46
2024-01-05 02:23:48,1255,149,101642,55.42
2024-01-18 03:57:04,1257,471,101643,18.34
2024-01-15 07:12:10,1258,249,101644,922.52
2024-01-07 04:11:36,1258,40,101645,383.91
2024-01-21 15:02:56,1258,157,101646,674.47
2024-01-09 18:50:39,1259,484,101647,587.47
2024-01-19 22:18:29,1259,23,101648,298.12
2024-01-16 22:49:46,1260,285,101649,562.56
2024-01-21 03:16:02,1261,386,101650,724.95
2024-01-16 12:26:59,1261,397,101651,696.47
2024-01-30 23:03:54,1262,112,101652,181.73
2024-01-17 03:47:04,1262,304,101653,689.56
2024-01-10 05:17:06,1263,48,101654,610.8
2024-01-03 17:48:45,1263,267,101655,596.69
2024-01-03 01:36:53,1263,136,101656,317.91
2024-01-20 19:21:02,1263,472,101657,930.38
2024-01-28 18:03:48,1264,454,101658,906.29
2024-01-22 12:15:21,1264,373,101659,122.9
2024-01-09 21:45:37,1264,403,101660,459.6
2024-01-23 01:58:53,1264,299,101661,720.56
2024-01-20 22:09:26,1265,296,101662,452.32
2024-01-30 06:49:25,1265,471,101663,24.78
2024-01-11 00:24:57,1266,97,101664,526.26
2024-01-06 21:17:09,1266,242,101665,980.94
2024-01-13 00:19:09,1267,7,101666,66.87
2024-01-24 22:58:49,1267,450,101667,102.5
2024-01-09 19:01:30,1267,76,101668,776.43
2024-01-13 13:57:23,1270,291,101669,35.87
2024-01-14 18:32:05,1271,472,101670,808.26
2024-01-09 02:44:44,1272,178,101671,453.24
2024-01-09 10:34:40,1272,382,101672,637.72
2024-01-11 22:54:42,1272,51,101673,975.39
2024-01-08 07:38:31,1272,305,101674,777.63
2024-01-25 15:32:44,1272,11,101675,31.68
2024-01-26 23:39:27,1273,178,101676,358.78
2024-01-11 16:05:38,1273,94,101677,518.99
2024-01-05 20:19:21,1273,243,101678,797.51
2024-01-16 11:20:24,1273,35,101679,863.73
2024-01-12 21:38:21,1274,194,101680,722.55
2024-01-13 05:38:22,1275,70,101681,824.91
2024-01-08 11:02:06,1275,328,101682,547.88
2024-01-27 09:40:34,1277,323,101683,738.48
2024-01-19 12:26:37,1277,269,101684,349.4
2024-01-12 16:00:42,1278,130,101685,532.01
2024-01-02 19:01:25,1278,445,101686,955.87
2024-01-17 09:06:34,1278,128,101687,858.41
2024-01-25 06:18:48,1280,51,101688,929.75
2024-01-21 23:06:02,1282,372,101689,32.96
2024-01-04 14:04:26,1283,494,101690,214.8
2024-01-05 16:48:39,1283,181,101691,388.84
2024-01-24 03:24:07,1283,19,101692,443.15
2024-01-15 04:23:01,1284,315,101693,888.73
2024-01-24 16:16:22,1284,400,101694,741.77
2024-01-05 11:39:34,1284,481,101695,729.38
2024-01-03 09:08:39,1285,164,101696,514.66
2024-01-03 13:15:21,1286,370,101697,63.19
2024-01-16 13:24:20,1286,169,101698,50.04
2024-01-25 09:11:31,1287,120,101699,544.84
2024-01-29 16:12:20,1288,254,101700,280.66
2024-01-25 11:57:06,1288,465,101701,912.06
2024-01-30 23:22:50,1289,177,101702,589.33
2024-01-23 11:03:37,1289,52,101703,634.43
2024-01-17 01:57:49,1290,305,101704,722.49
2024-01-30 16:24:26,1290,195,101705,367.6
2024-01-14 21:48:31,1290,197,101706,680.38
2024-01-11 09:35:34,1291,58,101707,232.16
2024-01-01 19:37:13,1291,266,101708,680.21
2024-01-04 05:14:23,1293,111,101709,248.74
2024-01-03 12:44:21,1293,375,101710,94.69
2024-01-12 19:24:53,1295,100,101711,121.36
2024-01-08 06:04:23,1296,246,101712,1086.66
2024-01-07 12:08:01,1296,129,101713,14.07
2024-01-30 19:50:50,1297,232,101714,508.52
2024-01-17 07:54:00,1298,166,101715,679.65
2024-01-05 10:06:52,1298,68,101716,921.15
2024-01-09 00:11:27,1300,233,101717,537.93
2024-01-23 08:52:35,1302,190,101718,245.45
2024-01-14 10:02:42,1303,278,101719,659.24
2024-01-04 13:42:27,1304,7,101720,64.32
2024-01-11 07:31:10,1305,377,101721,790.45
2024-01-30 09:59:11,1305,46,101722,674.0
2024-01-07 19:19:13,1306,483,101723,433.82
2024-01-14 11:08:14,1306,85,101724,346.69
2024-01-15 03:34:16,1307,146,101725,41.03
2024-01-30 02:40:11,1307,234,101726,492.06
2024-01-29 03:19:17,1309,75,101727,797.83
2024-01-09 17:59:37,1312,292,101728,48.16
2024-01-17 04:38:38,1312,243,101729,1084.69
2024-01-15 10:31:34,1312,142,101730,310.29
2024-01-28 06:48:02,1313,440,101731,103.07
2024-01-23 09:26:02,1314,94,101732,512.54
2024-01-21 07:49:05,1316,360,101733,521.26
2024-01-17 09:37:56,1316,135,101734,938.76
2024-01-21 15:09:53,1317,60,101735,370.93
2024-01-07 09:41:11,1317,305,101736,864.92
2024-01-30 10:23:51,1317,269,101737,363.61
2024-01-15 23:48:05,1318,170,101738,617.63
2024-01-25 15:41:50,1320,122,101739,1040.97
2024-01-05 21:26:54,1324,6,101740,193.23
2024-01-04 20:52:42,1325,146,101741,39.37
2024-01-25 16:09:29,1325,488,101742,233.77
2024-01-13 06:09:21,1326,456,101743,526.13
2024-01-03 06:40:17,1328,241,101744,1072.99
2024-01-18 20:58:58,1328,313,101745,41.84
2024-01-19 03:34:52,1328,382,101746,808.76
2024-01-10 08:57:58,1329,186,101747,670.27
2024-01-14 22:20:13,1329,185,101748,231.47
2024-01-06 07:20:44,1330,110,101749,83.91
2024-01-12 23:40:03,1330,303,101750,471.44
2024-01-02 02:14:26,1331,26,101751,781.22
2024-01-09 07:08:53,1331,142,101752,308.0
2024-01-23 02:17:50,1333,395,101753,385.3
2024-01-04 18:02:44,1334,80,101754,145.46
2024-01-23 13:51:59,1336,284,101755,116.04
2024-01-08 12:11:19,1337,439,101756,744.58
2024-01-18 18:52:14,1339,51,101757,1129.38
2024-01-26 18:04:58,1340,69,101758,69.39
2024-01-17 20:26:47,1341,445,101759,779.57
2024-01-08 18:27:25,1341,179,101760,898.52
2024-01-06 05:48:37,1343,95,101761,715.93
2024-01-13 19:57:30,1343,19,101762,426.31
2024-01-28 19:27:36,1346,416,101763,474.04
2024-01-25 19:16:05,1346,31,101764,635.29
2024-01-28 10:24:41,1347,466,101765,456.52
2024-01-08 23:20:09,1347,423,101766,104.78
2024-01-12 11:51:37,1347,23,101767,313.84
2024-01-13 05:12:25,1348,19,101768,503.26
2024-01-26 08:48:46,1350,473,101769,48.83
2024-01-25 22:07:31,1351,79,101770,433.97
2024-01-19 11:06:32,1352,439,101771,724.89
2024-01-23 05:11:16,1352,136,101772,358.79
2024-01-17 09:54:47,1353,465,101773,936.21
2024-01-09 05:42:36,1353,96,101774,582.29
2024-01-11 12:26:30,1353,250,101775,721.61
2024-01-02 08:44:55,1354,489,101776,1030.03
2024-01-24 15:53:18,1355,206,101777,19.46
2024-01-02 02:20:03,1355,3,101778,631.71
2024-01-18 21:02:45,1356,53,101779,1092.97
2024-01-22 16:34:25,1357,144,101780,338.82
2024-01-30 10:51:46,1359,477,101781,85.69
2024-01-10 17:47:01,1360,45,101782,257.92
2024-01-29 04:11:30,1361,47,101783,304.28
2024-01-06 08:58:01,1362,252,101784,433.23
2024-01-19 22:56:09,1363,438,101785,919.78
2024-01-19 20:07:35,1363,263,101786,140.28
2024-01-15 09:59:32,1363,490,101787,789.3
2024-01-08 02:48:20,1364,12,101788,1027.16
2024-01-23 18:21:26,1364,120,101789,471.24
2024-01-09 07:33:14,1366,378,101790,38.25
2024-01-10 07:56:54,1367,374,101791,713.18
2024-01-01 06:04:32,1368,264,101792,480.24
2024-01-05 17:51:52,1370,284,101793,120.76
2024-01-26 21:04:53,1372,35,101794,958.42
2024-01-08 18:54:24,1372,93,101795,724.44
2024-01-04 03:34:54,1373,108,101796,869.13
2024-01-06 19:03:18,1373,56,101797,770.04
2024-01-30 03:53:48,1375,404,101798,805.8
2024-01-21 00:03:24,1375,64,101799,295.09
2024-01-07 22:37:30,1376,475,101800,501.77
2024-01-20 16:27:20,1376,319,101801,160.05
2024-01-29 12:36:29,1378,288,101802,572.17
2024-01-29 09:38:15,1378,480,101803,621.69
2024-01-04 05:56:48,1380,486,101804,1056.99
2024-01-13 12:57:44,1381,235,101805,217.42
2024-01-28 20:09:25,1384,199,101806,828.9
2024-01-26 17:03:33,1385,179,101807,840.63
2024-01-15 14:37:35,1386,21,101808,694.95
2024-01-14 22:00:38,1386,63,101809,704.28
2024-01-11 23:08:07,1387,150,101810,240.57
2024-01-12 14:28:27,1387,292,101811,40.71
2024-01-25 12:26:37,1387,428,101812,977.51
2024-01-06 08:51:13,1388,151,101813,967.58
2024-01-11 03:05:07,1392,235,101814,194.24
2024-01-09 21:18:45,1392,215,101815,752.88
2024-01-18 17:13:12,1392,45,101816,261.63
2024-01-21 11:34:25,1393,462,101817,706.74
2024-01-23 19:28:20,1394,280,101818,845.83
2024-01-29 05:16:20,1395,60,101819,294.57
2024-01-16 07:19:41,1395,46,101820,584.17
2024-01-23 11:09:34,1396,487,101821,47.92
2024-01-14 20:17:46,1397,411,101822,306.86
2024-01-02 10:22:14,1397,345,101823,327.74
2024-01-25 18:37:07,1397,273,101824,777.33
2024-01-02 14:02:43,1397,207,101825,129.98
